수집일자,건구 온도,습구 온도,근권,상대 습도,절대 습도,이슬점,수분 부족,이산화탄소,시간,일사량 (W/m^2)
10/9/2021 08:05:00,9.6,8.9,8.6,91.7,8.4,8.3,0.8,999,8,2109.3355942427706
10/9/2021 08:10:00,9.1,8.3,7.9,90.0,8.0,7.5,0.9,1005,8,1999.47436537596
10/9/2021 08:15:00,8.6,7.8,7.6,90.6,7.8,7.1,0.8,1014,8,1889.6131365091487
10/9/2021 08:20:00,8.2,7.6,7.3,92.1,7.7,7.0,0.7,1022,8,1801.7241534157
10/9/2021 08:25:00,7.9,7.3,6.9,92.0,7.6,6.7,0.7,1031,8,1735.8074160956135
10/9/2021 08:30:00,7.7,7.1,6.8,91.9,7.5,6.5,0.7,1041,8,1691.8629245488892
10/9/2021 08:35:00,7.4,6.9,6.5,92.7,7.4,6.3,0.6,1049,8,1625.9461872288025
10/9/2021 08:40:00,7.3,6.8,6.3,93.4,7.4,6.3,0.5,1055,8,1603.9739414554404
10/9/2021 08:45:00,7.1,6.6,6.2,92.6,7.3,6.0,0.6,1061,8,1560.0294499087158
10/9/2021 08:50:00,7.2,6.7,6.4,93.4,7.4,6.2,0.5,1066,8,1582.001695682078
10/9/2021 08:55:00,7.7,7.3,7.1,95.2,7.8,7.0,0.4,1069,8,1691.8629245488892
10/9/2021 09:00:00,8.3,8.0,7.7,96.1,8.2,7.7,0.3,1075,9,1911.1456271850584
10/9/2021 09:05:00,8.8,8.5,8.1,97.0,8.5,8.3,0.3,1080,9,2026.2748818347607
10/9/2021 09:10:00,8.9,8.6,8.3,97.0,8.5,8.4,0.3,1087,9,2049.300732764701
10/9/2021 09:15:00,8.6,8.1,7.9,93.8,8.1,7.7,0.5,1094,9,1980.2231799748795
10/9/2021 09:20:00,9.1,8.8,8.3,96.2,8.6,8.5,0.3,1099,9,2095.3524346245817
10/9/2021 09:25:00,8.5,8.0,7.9,93.7,8.0,7.6,0.5,1106,9,1957.1973290449391
10/9/2021 09:30:00,9.3,9.1,8.8,97.8,8.8,8.9,0.2,1082,9,2141.404136484463
10/9/2021 09:35:00,8.9,8.5,8.3,94.6,8.3,8.1,0.5,1023,9,2049.300732764701
10/9/2021 09:40:00,8.8,8.2,7.9,93.0,8.1,7.7,0.6,1000,9,2026.2748818347607
10/9/2021 09:45:00,9.0,8.6,8.3,94.6,8.4,8.2,0.5,993,9,2072.326583694641
10/9/2021 09:50:00,8.6,8.0,7.8,93.0,8.0,7.5,0.6,993,9,1980.2231799748795
10/9/2021 09:55:00,9.1,8.6,8.3,93.9,8.3,8.1,0.5,997,9,2095.3524346245817
10/9/2021 10:00:00,8.6,8.1,7.9,93.8,8.1,7.7,0.5,1004,10,2062.189934606599
10/9/2021 10:05:00,8.8,8.3,8.1,93.8,8.2,7.9,0.5,1010,10,2110.1478400625665
10/9/2021 10:10:00,8.8,8.4,8.1,95.4,8.3,8.1,0.4,1019,10,2110.1478400625665
10/9/2021 10:15:00,8.6,8.1,7.9,93.8,8.1,7.7,0.5,1027,10,2062.189934606599
10/9/2021 10:20:00,9.0,8.6,8.3,95.4,8.5,8.3,0.4,1036,10,2158.1057455185337
10/9/2021 10:25:00,8.5,8.0,7.8,93.7,8.0,7.6,0.5,1042,10,2038.210981878615
10/9/2021 10:30:00,9.0,8.6,8.3,94.6,8.4,8.2,0.5,1050,10,2158.1057455185337
10/9/2021 10:35:00,8.7,8.2,8.0,93.8,8.1,7.7,0.5,1056,10,2086.168887334582
10/9/2021 10:40:00,8.8,8.3,8.1,93.8,8.2,7.9,0.5,1060,10,2110.1478400625665
10/9/2021 10:45:00,8.9,8.6,8.3,95.4,8.4,8.2,0.4,1064,10,2134.12679279055
10/9/2021 10:50:00,8.6,8.0,7.8,93.0,8.0,7.5,0.6,1067,10,2062.189934606599
10/9/2021 10:55:00,9.1,8.6,8.3,94.6,8.4,8.3,0.5,1072,10,2182.0846982465173
10/9/2021 11:00:00,8.6,8.1,7.9,94.5,8.1,7.7,0.5,1080,11,2137.0197188176803
10/9/2021 11:05:00,8.8,8.4,8.1,95.4,8.3,8.1,0.4,1086,11,2186.7178518134406
10/9/2021 11:10:00,8.8,8.4,8.2,94.6,8.3,8.0,0.5,1099,11,2186.7178518134406
10/9/2021 11:15:00,8.7,8.3,8.1,94.6,8.2,7.9,0.5,1106,11,2161.86878531556
10/9/2021 11:20:00,9.3,9.3,8.9,99.4,9.0,9.2,0.1,1056,11,2310.9631843028405
10/9/2021 11:25:00,8.6,8.1,7.8,93.0,8.0,7.6,0.6,1010,11,2137.0197188176803
10/9/2021 11:30:00,8.8,8.3,8.3,94.6,8.2,7.9,0.5,995,11,2186.7178518134406
10/9/2021 11:35:00,9.2,9.0,8.9,97.0,8.7,8.7,0.3,992,11,2286.11411780496
10/9/2021 11:40:00,8.8,8.3,8.2,93.8,8.2,7.9,0.5,994,11,2186.7178518134406
10/9/2021 11:45:00,8.3,7.6,7.4,92.1,7.8,7.0,0.7,997,11,2062.4725193240406
10/9/2021 11:50:00,7.8,7.3,6.9,92.8,7.6,6.7,0.6,1002,11,1938.2271868346402
10/9/2021 11:55:00,7.5,6.9,6.6,91.9,7.4,6.3,0.7,1007,11,1863.6799873410002
10/9/2021 12:00:00,7.3,6.8,6.6,92.6,7.4,6.2,0.6,1011,12,1872.4130309469217
10/9/2021 12:05:00,7.1,6.6,6.3,93.4,7.3,6.1,0.5,1016,12,1821.114043797691
10/9/2021 12:10:00,6.9,6.5,6.2,93.4,7.3,5.9,0.5,1020,12,1769.8150566484603
10/9/2021 12:15:00,6.9,6.4,6.2,93.4,7.2,5.9,0.5,1023,12,1769.8150566484603
10/9/2021 12:20:00,6.7,6.3,6.0,94.2,7.2,5.8,0.4,1027,12,1718.5160694992296
10/9/2021 12:25:00,6.5,6.1,5.8,94.1,7.1,5.6,0.4,1028,12,1667.217082349999
10/9/2021 12:30:00,6.8,6.4,6.2,95.0,7.3,6.0,0.4,1030,12,1744.165563073845
10/9/2021 12:35:00,7.3,7.1,7.1,96.8,7.7,6.8,0.3,1032,12,1872.4130309469217
10/9/2021 12:40:00,6.9,6.5,6.3,94.2,7.3,6.1,0.4,1035,12,1769.8150566484603
10/9/2021 12:45:00,6.7,6.2,6.0,93.3,7.1,5.7,0.5,1037,12,1718.5160694992296
10/9/2021 12:50:00,6.6,6.1,5.9,93.3,7.1,5.6,0.5,1038,12,1692.8665759246142
10/9/2021 12:55:00,6.4,6.0,5.8,94.1,7.1,5.6,0.4,1037,12,1641.5675887753835
10/9/2021 13:00:00,6.4,6.0,5.7,94.1,7.1,5.5,0.4,1035,13,1688.9966909537654
10/9/2021 13:05:00,6.7,6.3,6.3,95.0,7.3,5.9,0.4,1032,13,1768.1684108422232
10/9/2021 13:10:00,7.3,7.0,7.2,96.0,7.6,6.7,0.3,1032,13,1926.5118506191386
10/9/2021 13:15:00,7.9,7.5,7.7,95.2,7.9,7.2,0.4,1032,13,2084.855290396054
10/9/2021 13:20:00,8.1,7.7,8.0,94.5,7.9,7.3,0.5,1032,13,2137.6364369883595
10/9/2021 13:25:00,7.6,7.1,7.0,93.5,7.6,6.7,0.5,1034,13,2005.6835705075964
10/9/2021 13:30:00,7.3,6.8,6.4,93.4,7.4,6.3,0.5,1037,13,1926.5118506191386
10/9/2021 13:35:00,6.9,6.5,6.1,93.4,7.3,5.9,0.5,1038,13,1820.9495574345283
10/9/2021 13:40:00,6.7,6.3,5.9,94.2,7.2,5.8,0.4,1037,13,1768.1684108422232
10/9/2021 13:45:00,7.1,6.8,6.8,95.9,7.5,6.5,0.3,1038,13,1873.7307040268336
10/9/2021 13:50:00,7.4,7.1,7.1,96.0,7.7,6.8,0.3,1040,13,1952.9024239152911
10/9/2021 13:55:00,7.0,6.6,6.4,94.2,7.4,6.1,0.5,1040,13,1847.3401307306808
10/9/2021 14:00:00,6.8,6.3,6.1,94.2,7.2,5.9,0.4,1041,14,1841.4741367495028
10/9/2021 14:05:00,6.6,6.1,5.8,94.1,7.1,5.7,0.4,1041,14,1787.3131327274587
10/9/2021 14:10:00,6.4,6.1,5.8,95.0,7.1,5.7,0.4,1039,14,1733.1521287054145
10/9/2021 14:15:00,6.3,6.0,5.6,94.9,7.1,5.6,0.4,1036,14,1706.0716266943923
10/9/2021 14:20:00,6.9,6.6,6.6,95.9,7.4,6.3,0.3,1032,14,1868.554638760525
10/9/2021 14:25:00,7.4,7.1,7.3,96.0,7.7,6.8,0.3,1030,14,2003.9571488156355
10/9/2021 14:30:00,8.0,7.6,7.8,95.2,7.9,7.3,0.4,1029,14,2166.440160881768
10/9/2021 14:35:00,8.0,7.6,7.7,94.4,7.9,7.2,0.5,1028,14,2166.440160881768
10/9/2021 14:40:00,7.4,7.0,6.7,94.3,7.6,6.6,0.5,1028,14,2003.9571488156355
10/9/2021 14:45:00,7.1,6.6,6.2,94.2,7.4,6.2,0.5,1026,14,1922.7156427825691
10/9/2021 14:50:00,6.8,6.4,6.0,95.0,7.3,6.0,0.4,1023,14,1841.4741367495028
10/9/2021 14:55:00,6.6,6.3,5.9,95.9,7.3,6.0,0.3,1022,14,1787.3131327274587
10/9/2021 15:00:00,7.2,7.0,6.9,97.6,7.7,6.8,0.2,1021,15,1996.2638800126424
10/9/2021 15:05:00,7.0,6.6,6.4,95.1,7.4,6.3,0.4,1018,15,1940.8121055678469
10/9/2021 15:10:00,6.7,6.3,5.9,94.2,7.2,5.8,0.4,1018,15,1857.6344439006534
10/9/2021 15:15:00,6.4,6.0,5.6,95.0,7.1,5.6,0.4,1016,15,1774.45678223346
10/9/2021 15:20:00,6.3,6.0,5.6,94.9,7.1,5.6,0.4,1014,15,1746.730895011062
10/9/2021 15:25:00,6.9,6.6,6.6,95.1,7.4,6.2,0.4,1013,15,1913.086218345449
10/9/2021 15:30:00,7.5,7.2,7.4,96.0,7.7,6.9,0.3,1011,15,2079.441541679836
10/9/2021 15:35:00,8.1,7.6,7.8,94.4,7.9,7.2,0.5,1011,15,2245.796865014223
10/9/2021 15:40:00,7.9,7.5,7.4,94.4,7.8,7.0,0.5,1011,15,2190.345090569427
10/9/2021 15:45:00,7.4,6.9,6.6,93.5,7.5,6.4,0.5,1011,15,2051.715654457438
10/9/2021 15:50:00,6.9,6.5,6.1,94.2,7.3,6.1,0.4,1011,15,1913.086218345449
10/9/2021 15:55:00,6.6,6.3,5.8,95.0,7.2,5.9,0.4,1010,15,1829.9085566782555
10/9/2021 16:00:00,6.9,6.6,6.5,95.9,7.5,6.3,0.3,1010,16,1954.917207398789
10/9/2021 16:05:00,7.3,7.0,6.9,96.8,7.7,6.8,0.3,1010,16,2068.2457411610376
10/9/2021 16:10:00,6.8,6.5,6.2,95.0,7.3,6.1,0.4,1011,16,1926.585073958227
10/9/2021 16:15:00,7.3,7.1,7.0,96.8,7.7,6.8,0.3,1011,16,2068.2457411610376
10/9/2021 16:20:00,7.9,7.7,7.6,97.7,8.1,7.5,0.2,1011,16,2238.238541804411
10/9/2021 16:25:00,7.5,7.1,6.9,94.3,7.6,6.7,0.5,1013,16,2124.910008042162
10/9/2021 16:30:00,7.1,6.6,6.3,93.4,7.3,6.1,0.5,1014,16,2011.5814742799134
10/9/2021 16:35:00,6.8,6.3,5.9,93.3,7.2,5.8,0.5,1013,16,1926.585073958227
10/9/2021 16:40:00,6.5,6.1,5.7,94.1,7.1,5.6,0.4,1011,16,1841.5886736365405
10/9/2021 16:45:00,6.4,6.0,5.6,94.1,7.1,5.5,0.4,1009,16,1813.2565401959782
10/9/2021 16:50:00,6.3,6.0,5.6,94.9,7.1,5.6,0.4,1006,16,1784.9244067554162
10/9/2021 16:55:00,6.9,6.6,6.6,95.9,7.5,6.3,0.3,1003,16,1954.917207398789
10/9/2021 17:00:00,7.6,7.3,7.4,95.2,7.7,6.9,0.4,1000,17,2196.682536001085
10/9/2021 17:05:00,8.1,7.7,7.9,94.5,7.9,7.3,0.5,998,17,2341.201123895893
10/9/2021 17:10:00,7.8,7.4,7.4,94.4,7.8,7.0,0.5,998,17,2254.4899711590083
10/9/2021 17:15:00,7.3,6.8,6.5,94.3,7.5,6.4,0.5,997,17,2109.9713832642
10/9/2021 17:20:00,6.9,6.5,6.0,94.2,7.3,6.1,0.4,996,17,1994.3565129483536
10/9/2021 17:25:00,6.6,6.2,5.8,94.1,7.2,5.8,0.4,993,17,1907.6453602114686
10/9/2021 17:30:00,6.4,6.0,5.6,95.0,7.1,5.6,0.4,992,17,1849.8379250535454
10/9/2021 17:35:00,6.3,5.9,5.5,94.9,7.1,5.5,0.4,990,17,1820.9342074745837
10/9/2021 17:40:00,6.8,6.4,6.3,95.0,7.3,6.0,0.4,987,17,1965.4527953693919
10/9/2021 17:45:00,7.4,7.0,7.1,95.1,7.6,6.7,0.4,986,17,2138.875100843162
10/9/2021 17:50:00,7.9,7.5,7.6,95.2,7.9,7.2,0.4,983,17,2283.39368873797
10/9/2021 17:55:00,8.0,7.6,7.8,95.2,7.9,7.3,0.4,981,17,2312.2974063169318
10/9/2021 18:00:00,7.4,7.0,6.7,94.3,7.6,6.6,0.5,982,18,2178.884844583166
10/9/2021 18:05:00,6.9,6.5,6.1,94.2,7.3,6.1,0.4,981,18,2031.6628956248437
10/9/2021 18:10:00,6.6,6.2,5.8,94.1,7.2,5.8,0.4,981,18,1943.3297262498506
10/9/2021 18:15:00,6.9,6.6,6.4,96.7,7.5,6.4,0.3,979,18,2031.6628956248437
10/9/2021 18:20:00,7.1,6.9,6.8,96.8,7.6,6.7,0.3,979,18,2090.5516752081726
10/9/2021 18:25:00,6.6,6.2,5.8,94.1,7.2,5.8,0.4,978,18,1943.3297262498506
10/9/2021 18:30:00,6.3,5.9,5.6,94.1,7.0,5.4,0.4,978,18,1854.9965568748573
10/9/2021 18:35:00,6.6,6.3,6.2,95.0,7.2,5.9,0.4,977,18,1943.3297262498506
10/9/2021 18:40:00,7.3,6.9,7.0,95.1,7.5,6.5,0.4,977,18,2149.4404547915015
10/9/2021 18:45:00,7.7,7.3,7.4,95.2,7.8,7.0,0.4,976,18,2267.218013958159
10/9/2021 18:50:00,8.1,7.7,7.8,95.3,8.0,7.4,0.4,976,18,2384.9955731248165
10/9/2021 18:55:00,7.9,7.5,7.4,94.4,7.8,7.0,0.5,977,18,2326.1067935414876
10/9/2021 19:00:00,7.2,6.7,6.3,93.4,7.4,6.2,0.5,979,19,2156.9272369588734
10/9/2021 19:05:00,6.8,6.3,5.9,94.2,7.2,5.9,0.4,981,19,2037.0979460167139
10/9/2021 19:10:00,7.1,6.8,6.6,95.9,7.5,6.5,0.3,980,19,2126.9699142233335
10/9/2021 19:15:00,7.1,6.8,6.6,96.8,7.6,6.6,0.3,981,19,2126.9699142233335
10/9/2021 19:20:00,6.5,6.1,5.7,94.1,7.1,5.6,0.4,983,19,1947.225977810094
10/9/2021 19:25:00,6.3,5.8,5.4,94.1,7.0,5.4,0.4,983,19,1887.3113323390141
10/9/2021 19:30:00,6.6,6.3,6.3,95.0,7.2,5.9,0.4,984,19,1977.183300545634
10/9/2021 19:35:00,7.2,6.8,6.9,95.1,7.5,6.5,0.4,985,19,2156.9272369588734
10/9/2021 19:40:00,7.6,7.2,7.4,95.2,7.7,6.8,0.4,986,19,2276.756527901033
10/9/2021 19:45:00,7.9,7.5,7.6,94.4,7.8,7.1,0.5,987,19,2366.6284961076526
10/9/2021 19:50:00,8.2,7.8,7.8,94.5,8.0,7.4,0.5,990,19,2456.500464314272
10/9/2021 19:55:00,8.3,7.9,7.9,94.5,8.0,7.5,0.5,993,19,2486.457787049813
10/9/2021 20:00:00,7.6,7.1,6.8,94.3,7.6,6.7,0.5,996,20,2313.8370526698013
10/9/2021 20:05:00,6.9,6.5,5.9,94.2,7.3,6.0,0.4,999,20,2100.7204820291618
10/9/2021 20:10:00,6.7,6.3,5.9,95.0,7.3,5.9,0.4,1002,20,2039.8300332746935
10/9/2021 20:15:00,7.2,7.0,6.8,97.6,7.7,6.8,0.2,1002,20,2192.0561551608644
10/9/2021 20:20:00,6.7,6.3,5.9,95.0,7.3,5.9,0.4,1004,20,2039.8300332746935
10/9/2021 20:25:00,6.4,6.1,5.8,95.0,7.1,5.7,0.4,1006,20,1948.4943601429907
10/9/2021 20:30:00,7.0,6.6,6.8,95.1,7.4,6.3,0.4,1006,20,2131.165706406396
10/9/2021 20:35:00,7.4,7.1,7.3,95.1,7.6,6.7,0.4,1006,20,2252.946603915333
10/9/2021 20:40:00,7.8,7.4,7.6,94.4,7.8,7.0,0.5,1008,20,2374.72750142427
10/9/2021 20:45:00,8.1,7.7,7.8,94.5,7.9,7.3,0.5,1010,20,2466.0631745559726
10/9/2021 20:50:00,8.6,8.2,8.2,95.3,8.2,7.9,0.4,1012,20,2618.289296442144
10/9/2021 20:55:00,9.0,8.9,8.6,98.6,8.7,8.8,0.1,1018,20,2740.070193951081
10/9/2021 21:00:00,8.8,8.5,8.3,97.0,8.5,8.3,0.3,1022,21,2720.1173589553187
10/9/2021 21:05:00,7.9,7.4,7.0,92.8,7.7,6.8,0.6,1025,21,2441.92353815307
10/9/2021 21:10:00,7.3,6.8,6.3,93.4,7.4,6.3,0.5,1028,21,2256.4609909515707
10/9/2021 21:15:00,6.8,6.3,5.8,93.3,7.2,5.8,0.5,1031,21,2101.908868283655
10/9/2021 21:20:00,6.6,6.1,5.8,94.1,7.1,5.7,0.4,1033,21,2040.0880192164886
10/9/2021 21:25:00,7.1,6.7,6.8,95.1,7.5,6.3,0.4,1033,21,2194.6401418844043
10/9/2021 21:30:00,7.5,7.1,7.3,95.2,7.7,6.8,0.4,1034,21,2318.281840018737
10/9/2021 21:35:00,7.9,7.5,7.6,95.2,7.9,7.2,0.4,1035,21,2441.92353815307
10/9/2021 21:40:00,8.2,7.8,7.9,94.5,8.0,7.4,0.5,1036,21,2534.6548117538186
10/9/2021 21:45:00,8.4,8.0,8.0,94.5,8.0,7.5,0.5,1040,21,2596.4756608209855
10/9/2021 21:50:00,7.7,7.3,7.0,94.4,7.7,6.8,0.5,1043,21,2380.1026890859034
10/9/2021 21:55:00,7.0,6.6,6.1,94.2,7.4,6.1,0.5,1046,21,2163.7297173508214
10/9/2021 22:00:00,6.5,6.1,5.6,95.0,7.2,5.8,0.4,1047,22,2038.0712403539474
10/9/2021 22:05:00,7.4,7.3,7.0,98.5,7.9,7.2,0.1,1050,22,2320.2657197875706
10/9/2021 22:10:00,8.1,7.8,7.8,96.9,8.1,7.6,0.3,1052,22,2539.750314902611
10/9/2021 22:15:00,8.4,8.0,8.1,94.5,8.0,7.5,0.5,1054,22,2633.815141380486
10/9/2021 22:20:00,7.8,7.3,7.2,93.6,7.7,6.8,0.5,1057,22,2445.685488424737
10/9/2021 22:25:00,7.1,6.6,6.1,93.4,7.3,6.1,0.5,1060,22,2226.2008933096963
10/9/2021 22:30:00,6.5,6.1,5.6,94.1,7.1,5.6,0.4,1062,22,2038.0712403539474
10/9/2021 22:35:00,7.0,6.8,6.6,97.6,7.6,6.7,0.2,1063,22,2194.8459511504047
10/9/2021 22:40:00,8.0,7.8,7.8,96.9,8.1,7.5,0.3,1065,22,2508.39537274332
10/9/2021 22:45:00,8.3,7.8,7.9,94.5,8.0,7.4,0.5,1067,22,2602.4601992211947
10/9/2021 22:50:00,8.1,7.7,7.8,94.5,7.9,7.3,0.5,1070,22,2539.750314902611
10/9/2021 22:55:00,7.3,6.8,6.5,93.5,7.4,6.3,0.5,1075,22,2288.9107776282794
10/9/2021 23:00:00,6.7,6.3,5.8,94.2,7.2,5.8,0.4,1077,23,2129.2960663331237
10/9/2021 23:05:00,6.6,6.3,5.9,95.0,7.2,5.9,0.4,1079,23,2097.515528029644
10/9/2021 23:10:00,7.8,7.6,7.5,97.7,8.0,7.4,0.2,1081,23,2478.881987671398
10/9/2021 23:15:00,8.1,7.8,7.9,95.3,8.0,7.4,0.4,1084,23,2574.223602581836
10/9/2021 23:20:00,8.4,7.9,8.0,93.7,8.0,7.4,0.5,1087,23,2669.5652174922743
10/9/2021 23:25:00,8.1,7.6,7.5,93.6,7.8,7.1,0.5,1091,23,2574.223602581836
10/9/2021 23:30:00,7.2,6.8,6.4,94.3,7.4,6.3,0.5,1094,23,2288.198757850521
10/9/2021 23:35:00,6.6,6.2,5.8,94.1,7.2,5.8,0.4,1095,23,2097.515528029644
10/9/2021 23:40:00,6.8,6.5,6.3,96.7,7.4,6.3,0.3,1096,23,2161.076604636603
10/9/2021 23:45:00,7.0,6.8,6.6,96.8,7.6,6.5,0.3,1096,23,2224.637681243562
10/9/2021 23:50:00,6.4,6.1,5.7,95.0,7.1,5.7,0.4,1098,23,2033.9544514226852
10/9/2021 23:55:00,6.8,6.4,6.4,94.2,7.3,5.9,0.4,1097,23,2161.076604636603
11/9/2021 00:00:00,7.3,6.9,7.1,94.3,7.5,6.5,0.5,1097,0,0.0
11/9/2021 00:05:00,7.7,7.3,7.4,94.4,7.7,6.8,0.5,1097,0,0.0
11/9/2021 00:10:00,7.9,7.5,7.7,94.4,7.8,7.1,0.5,1099,0,0.0
11/9/2021 00:15:00,8.2,7.8,7.9,94.5,8.0,7.4,0.5,1100,0,0.0
11/9/2021 00:20:00,8.4,8.0,8.0,94.5,8.0,7.5,0.5,1103,0,0.0
11/9/2021 00:25:00,7.6,7.2,6.9,94.4,7.7,6.8,0.5,1106,0,0.0
11/9/2021 00:30:00,6.9,6.5,6.0,94.2,7.3,6.1,0.4,1108,0,0.0
11/9/2021 00:35:00,6.7,6.3,5.9,95.0,7.3,5.9,0.4,1109,0,0.0
11/9/2021 00:40:00,7.2,7.0,6.8,97.6,7.7,6.8,0.2,1110,0,0.0
11/9/2021 00:45:00,6.6,6.3,5.9,95.0,7.2,5.9,0.4,1110,0,0.0
11/9/2021 00:50:00,6.5,6.1,5.9,95.0,7.2,5.8,0.4,1109,0,0.0
11/9/2021 00:55:00,7.1,6.7,6.8,95.1,7.5,6.3,0.4,1109,0,0.0
11/9/2021 01:00:00,7.5,7.1,7.3,95.2,7.7,6.8,0.4,1107,1,519.860385419959
11/9/2021 01:05:00,7.9,7.5,7.6,94.4,7.8,7.0,0.5,1107,1,547.5862726423568
11/9/2021 01:10:00,8.1,7.7,7.8,94.5,7.9,7.3,0.5,1107,1,561.4492162535557
11/9/2021 01:15:00,8.4,8.0,8.0,94.5,8.0,7.5,0.5,1108,1,582.243631670354
11/9/2021 01:20:00,7.8,7.4,7.2,94.4,7.8,7.0,0.5,1109,1,540.6548008367573
11/9/2021 01:25:00,7.1,6.6,6.1,94.2,7.4,6.2,0.5,1111,1,492.13449819756113
11/9/2021 01:30:00,6.6,6.3,5.8,95.0,7.2,5.9,0.4,1112,1,457.4771391695639
11/9/2021 01:35:00,7.1,6.8,6.6,96.8,7.6,6.6,0.3,1112,1,492.13449819756113
11/9/2021 01:40:00,6.8,6.5,6.2,95.9,7.4,6.2,0.3,1111,1,471.34008278076277
11/9/2021 01:45:00,7.0,6.8,6.6,96.8,7.6,6.5,0.3,1111,1,485.2030263919617
11/9/2021 01:50:00,7.4,7.3,7.1,97.7,7.8,7.1,0.2,1111,1,512.9289136143595
11/9/2021 01:55:00,7.0,6.7,6.4,95.9,7.5,6.4,0.3,1111,1,485.2030263919617
11/9/2021 02:00:00,7.2,7.0,6.6,96.8,7.6,6.7,0.3,1061,2,791.000847841039
11/9/2021 02:05:00,6.6,6.1,5.8,94.1,7.1,5.7,0.4,1013,2,725.0841105209524
11/9/2021 02:10:00,6.9,6.5,6.4,95.0,7.4,6.1,0.4,993,2,758.0424791809958
11/9/2021 02:15:00,7.3,7.0,7.1,95.1,7.6,6.6,0.4,985,2,801.9869707277202
11/9/2021 02:20:00,7.7,7.3,7.4,94.4,7.7,6.8,0.5,982,2,845.9314622744446
11/9/2021 02:25:00,7.9,7.5,7.6,94.4,7.8,7.1,0.5,984,2,867.9037080478067
11/9/2021 02:30:00,8.2,7.7,7.8,93.7,7.9,7.2,0.5,988,2,900.86207670785
11/9/2021 02:35:00,8.4,8.0,8.0,93.7,8.0,7.5,0.5,993,2,922.8343224812122
11/9/2021 02:40:00,7.9,7.4,7.3,93.6,7.7,6.9,0.5,999,2,867.9037080478067
11/9/2021 02:45:00,7.1,6.6,6.2,94.2,7.4,6.2,0.5,1005,2,780.0147249543579
11/9/2021 02:50:00,6.6,6.2,5.7,95.0,7.2,5.8,0.4,1010,2,725.0841105209524
11/9/2021 02:55:00,6.9,6.6,6.5,96.7,7.5,6.4,0.3,1014,2,758.0424791809958
11/9/2021 03:00:00,6.8,6.6,6.3,96.7,7.5,6.3,0.3,1018,3,942.6801655615255
11/9/2021 03:05:00,6.4,6.0,5.6,95.0,7.1,5.6,0.4,1022,3,887.22839111673
11/9/2021 03:10:00,6.9,6.5,6.6,95.0,7.4,6.1,0.4,1027,3,956.5431091727245
11/9/2021 03:15:00,7.3,7.0,7.1,95.1,7.6,6.6,0.4,1031,3,1011.9948836175201
11/9/2021 03:20:00,7.7,7.3,7.4,94.4,7.7,6.8,0.5,1035,3,1067.4466580623157
11/9/2021 03:25:00,7.9,7.5,7.6,94.4,7.8,7.1,0.5,1040,3,1095.1725452847136
11/9/2021 03:30:00,8.2,7.8,7.8,94.5,8.0,7.4,0.5,1043,3,1136.7613761183102
11/9/2021 03:35:00,8.4,8.0,8.0,94.5,8.0,7.5,0.5,1049,3,1164.487263340708
11/9/2021 03:40:00,7.8,7.3,7.1,94.4,7.7,6.9,0.5,1054,3,1081.3096016735146
11/9/2021 03:45:00,6.9,6.5,6.0,94.2,7.3,6.1,0.4,1060,3,956.5431091727245
11/9/2021 03:50:00,6.6,6.3,5.8,95.0,7.2,5.9,0.4,1062,3,914.9542783391278
11/9/2021 03:55:00,7.1,6.9,6.6,97.6,7.6,6.7,0.2,1066,3,984.2689963951223
11/9/2021 04:00:00,6.6,6.3,6.0,95.9,7.3,6.0,0.3,1068,4,1062.2290222065062
11/9/2021 04:05:00,6.5,6.1,5.9,94.1,7.1,5.6,0.4,1070,4,1046.1346430821652
11/9/2021 04:10:00,7.0,6.6,6.8,95.1,7.4,6.3,0.4,1072,4,1126.6065387038702
11/9/2021 04:15:00,7.4,7.1,7.1,95.1,7.6,6.7,0.4,1073,4,1190.9840552012342
11/9/2021 04:20:00,7.8,7.4,7.4,94.4,7.8,7.0,0.5,1075,4,1255.3615716985983
11/9/2021 04:25:00,8.1,7.6,7.7,94.4,7.9,7.2,0.5,1078,4,1303.6447090716213
11/9/2021 04:30:00,8.3,7.8,7.9,94.5,8.0,7.4,0.5,1081,4,1335.8334673203035
11/9/2021 04:35:00,8.3,7.8,7.8,93.7,7.9,7.4,0.5,1084,4,1335.8334673203035
11/9/2021 04:40:00,7.4,7.0,6.6,94.3,7.5,6.5,0.5,1087,4,1190.9840552012342
11/9/2021 04:45:00,6.8,6.4,5.8,95.0,7.3,6.0,0.4,1091,4,1094.4177804551882
11/9/2021 04:50:00,7.0,6.8,6.6,96.8,7.6,6.5,0.3,1094,4,1126.6065387038702
11/9/2021 04:55:00,6.9,6.6,6.4,95.9,7.5,6.3,0.3,1095,4,1110.5121595795292
11/9/2021 05:00:00,6.4,6.0,5.6,95.0,7.1,5.6,0.4,1095,5,1146.7260603059551
11/9/2021 05:05:00,6.8,6.4,6.4,94.2,7.3,5.9,0.4,1096,5,1218.3964390750773
11/9/2021 05:10:00,7.3,6.9,7.0,95.1,7.5,6.5,0.4,1096,5,1307.98441253648
11/9/2021 05:15:00,7.6,7.3,7.3,95.2,7.7,6.9,0.4,1097,5,1361.7371966133217
11/9/2021 05:20:00,7.9,7.5,7.6,94.4,7.8,7.1,0.5,1099,5,1415.4899806901635
11/9/2021 05:25:00,8.2,7.8,7.8,94.5,8.0,7.4,0.5,1101,5,1469.242764767005
