수집일자,건구 온도,습구 온도,근권,상대 습도,절대 습도,이슬점,수분 부족,이산화탄소,날짜,시간
2021-10-01 03:28:00,7.1,6.8,6.5,95.9,7.5,6.5,0.3,1015,2021-10-01,03:28:00
2021-10-01 03:33:00,7.3,7.2,6.9,98.5,7.8,7.1,0.1,1014,2021-10-01,03:33:00
2021-10-01 03:38:00,7.6,7.5,7.3,98.5,8.0,7.3,0.1,1014,2021-10-01,03:38:00
2021-10-01 03:43:00,7.8,7.6,7.4,97.7,8.0,7.5,0.2,1014,2021-10-01,03:43:00
2021-10-01 03:48:00,8.0,7.8,7.6,97.7,8.1,7.7,0.2,1015,2021-10-01,03:48:00
2021-10-01 03:53:00,8.1,8.0,7.8,97.7,8.2,7.8,0.2,1016,2021-10-01,03:53:00
2021-10-01 03:58:00,8.3,8.1,7.9,96.9,8.2,7.9,0.3,1018,2021-10-01,03:58:00
2021-10-01 04:03:00,7.8,7.2,6.9,92.7,7.6,6.7,0.6,1020,2021-10-01,04:03:00
2021-10-01 04:08:00,7.1,6.4,6.1,90.9,7.1,5.7,0.7,1019,2021-10-01,04:08:00
2021-10-01 04:13:00,6.9,6.5,6.2,94.2,7.3,6.1,0.4,1018,2021-10-01,04:13:00
2021-10-01 04:18:00,7.2,7.0,6.8,96.8,7.6,6.7,0.3,1017,2021-10-01,04:18:00
2021-10-01 04:23:00,7.4,7.3,7.1,98.5,7.9,7.2,0.1,1016,2021-10-01,04:23:00
2021-10-01 04:28:00,7.7,7.5,7.3,97.7,8.0,7.3,0.2,1016,2021-10-01,04:28:00
2021-10-01 04:33:00,7.9,7.8,7.5,98.5,8.1,7.7,0.1,1016,2021-10-01,04:33:00
2021-10-01 04:38:00,8.1,7.9,7.7,97.7,8.2,7.7,0.2,1016,2021-10-01,04:38:00
2021-10-01 04:43:00,8.2,8.0,7.8,97.7,8.2,7.9,0.2,1018,2021-10-01,04:43:00
2021-10-01 04:48:00,7.9,7.5,7.3,94.4,7.8,7.1,0.5,1020,2021-10-01,04:48:00
2021-10-01 04:53:00,7.3,6.6,6.3,90.1,7.2,5.8,0.8,1022,2021-10-01,04:53:00
2021-10-01 04:58:00,6.9,6.3,6.0,92.5,7.2,5.7,0.6,1022,2021-10-01,04:58:00
2021-10-01 05:03:00,7.1,6.9,6.6,96.8,7.6,6.7,0.3,1021,2021-10-01,05:03:00
2021-10-01 05:08:00,7.4,7.3,7.0,98.5,7.9,7.2,0.1,1021,2021-10-01,05:08:00
2021-10-01 05:13:00,7.6,7.5,7.3,98.5,8.0,7.4,0.1,1021,2021-10-01,05:13:00
2021-10-01 05:18:00,7.8,7.7,7.5,98.5,8.1,7.6,0.1,1021,2021-10-01,05:18:00
2021-10-01 05:23:00,8.0,7.8,7.6,97.7,8.1,7.7,0.2,1022,2021-10-01,05:23:00
2021-10-01 05:28:00,8.2,8.0,7.8,96.9,8.2,7.7,0.3,1024,2021-10-01,05:28:00
2021-10-01 05:33:00,8.2,8.0,7.7,96.9,8.2,7.7,0.3,1026,2021-10-01,05:33:00
2021-10-01 05:38:00,7.5,6.8,6.6,91.0,7.3,6.1,0.7,1027,2021-10-01,05:38:00
2021-10-01 05:43:00,6.9,6.2,5.8,90.0,7.0,5.4,0.8,1025,2021-10-01,05:43:00
2021-10-01 05:48:00,7.0,6.6,6.4,95.1,7.4,6.3,0.4,1023,2021-10-01,05:48:00
2021-10-01 05:53:00,7.3,7.1,6.9,97.6,7.7,6.9,0.2,1023,2021-10-01,05:53:00
2021-10-01 05:58:00,7.5,7.4,7.2,98.5,7.9,7.3,0.1,1023,2021-10-01,05:58:00
2021-10-01 06:03:00,7.7,7.6,7.4,98.5,8.0,7.5,0.1,1023,2021-10-01,06:03:00
2021-10-01 06:08:00,7.9,7.8,7.6,97.7,8.1,7.6,0.2,1023,2021-10-01,06:08:00
2021-10-01 06:13:00,8.1,8.0,7.7,97.7,8.2,7.8,0.2,1024,2021-10-01,06:13:00
2021-10-01 06:18:00,8.3,8.1,7.8,97.7,8.3,7.9,0.2,1024,2021-10-01,06:18:00
2021-10-01 06:23:00,7.8,7.3,7.0,92.8,7.6,6.7,0.6,1026,2021-10-01,06:23:00
2021-10-01 06:28:00,7.1,6.4,6.1,90.1,7.1,5.6,0.8,1026,2021-10-01,06:28:00
2021-10-01 06:33:00,6.9,6.4,6.1,93.4,7.2,5.9,0.5,1025,2021-10-01,06:33:00
2021-10-01 06:38:00,7.1,7.0,6.7,97.6,7.7,6.8,0.2,1024,2021-10-01,06:38:00
2021-10-01 06:43:00,7.4,7.3,7.1,98.5,7.9,7.2,0.1,1024,2021-10-01,06:43:00
2021-10-01 06:48:00,7.6,7.5,7.3,98.5,8.0,7.4,0.1,1025,2021-10-01,06:48:00
2021-10-01 06:53:00,7.9,7.7,7.5,97.7,8.1,7.5,0.2,1025,2021-10-01,06:53:00
2021-10-01 06:58:00,8.0,7.8,7.6,97.7,8.1,7.7,0.2,1026,2021-10-01,06:58:00
2021-10-01 07:03:00,8.2,8.0,7.8,97.7,8.2,7.9,0.2,1028,2021-10-01,07:03:00
2021-10-01 07:08:00,8.2,8.0,7.7,96.9,8.2,7.7,0.3,1030,2021-10-01,07:08:00
2021-10-01 07:13:00,7.5,6.9,6.6,91.9,7.4,6.3,0.7,1031,2021-10-01,07:13:00
2021-10-01 07:18:00,6.9,6.3,6.0,91.7,7.1,5.7,0.6,1030,2021-10-01,07:18:00
2021-10-01 07:23:00,7.1,6.8,6.5,95.9,7.5,6.5,0.3,1030,2021-10-01,07:23:00
2021-10-01 07:28:00,7.4,7.2,6.9,97.6,7.8,7.0,0.2,1028,2021-10-01,07:28:00
2021-10-01 07:33:00,7.6,7.5,7.3,97.7,7.9,7.3,0.2,1027,2021-10-01,07:33:00
2021-10-01 07:38:00,7.9,7.7,7.5,97.7,8.1,7.5,0.2,1027,2021-10-01,07:38:00
2021-10-01 07:43:00,8.1,8.0,7.8,98.5,8.2,7.8,0.1,1028,2021-10-01,07:43:00
2021-10-01 07:48:00,8.3,8.1,7.9,97.7,8.3,7.9,0.2,1028,2021-10-01,07:48:00
2021-10-01 07:53:00,8.4,8.3,8.1,97.7,8.4,8.1,0.2,1030,2021-10-01,07:53:00
2021-10-01 07:58:00,8.4,8.1,7.9,96.1,8.2,7.8,0.3,1033,2021-10-01,07:58:00
2021-10-01 08:03:00,7.7,7.0,6.8,91.1,7.4,6.3,0.7,1033,2021-10-01,08:03:00
2021-10-01 08:08:00,7.2,6.5,6.2,90.1,7.1,5.7,0.8,1033,2021-10-01,08:08:00
2021-10-01 08:13:00,6.7,6.1,5.7,91.6,7.0,5.4,0.6,1032,2021-10-01,08:13:00
2021-10-01 08:18:00,6.8,6.6,6.3,96.7,7.5,6.3,0.3,1031,2021-10-01,08:18:00
2021-10-01 08:23:00,7.2,7.1,6.8,98.5,7.8,7.0,0.1,1030,2021-10-01,08:23:00
2021-10-01 08:28:00,7.5,7.5,7.3,99.3,8.0,7.4,0.1,1030,2021-10-01,08:28:00
2021-10-01 08:33:00,7.8,7.7,7.5,98.5,8.1,7.6,0.1,1030,2021-10-01,08:33:00
2021-10-01 08:38:00,8.1,8.0,7.8,98.5,8.2,7.8,0.1,1030,2021-10-01,08:38:00
2021-10-01 08:43:00,7.6,7.1,6.9,93.5,7.6,6.6,0.5,1030,2021-10-01,08:43:00
2021-10-01 08:48:00,7.1,6.4,6.1,90.9,7.1,5.7,0.7,1029,2021-10-01,08:48:00
2021-10-01 08:53:00,6.7,6.1,5.7,91.6,7.0,5.4,0.6,1027,2021-10-01,08:53:00
2021-10-01 08:58:00,6.9,6.6,6.3,95.9,7.4,6.3,0.3,1024,2021-10-01,08:58:00
2021-10-01 09:03:00,7.2,7.1,6.9,98.5,7.8,7.0,0.1,1021,2021-10-01,09:03:00
2021-10-01 09:08:00,7.6,7.5,7.3,98.5,8.0,7.3,0.1,1019,2021-10-01,09:08:00
2021-10-01 09:13:00,7.9,7.8,7.6,98.5,8.1,7.7,0.1,1019,2021-10-01,09:13:00
2021-10-01 09:18:00,8.1,8.0,7.8,98.5,8.2,7.8,0.1,1018,2021-10-01,09:18:00
2021-10-01 09:23:00,7.6,7.0,6.9,91.9,7.5,6.4,0.7,1019,2021-10-01,09:23:00
2021-10-01 09:28:00,7.1,6.5,6.2,90.9,7.2,5.7,0.7,1015,2021-10-01,09:28:00
2021-10-01 09:33:00,6.8,6.2,5.8,92.5,7.1,5.6,0.6,1012,2021-10-01,09:33:00
2021-10-01 09:38:00,6.9,6.6,6.3,95.9,7.5,6.3,0.3,1007,2021-10-01,09:38:00
2021-10-01 09:43:00,7.3,7.3,7.0,99.3,7.9,7.2,0.1,1001,2021-10-01,09:43:00
2021-10-01 09:48:00,7.8,7.6,7.4,98.5,8.1,7.5,0.1,997,2021-10-01,09:48:00
2021-10-01 09:53:00,8.2,8.0,7.8,97.7,8.2,7.9,0.2,990,2021-10-01,09:53:00
2021-10-01 09:58:00,7.8,7.3,7.1,94.4,7.7,6.9,0.5,980,2021-10-01,09:58:00
2021-10-01 10:03:00,7.3,6.6,6.4,91.8,7.3,6.0,0.7,970,2021-10-01,10:03:00
2021-10-01 10:08:00,6.9,6.4,6.0,92.5,7.2,5.8,0.6,962,2021-10-01,10:08:00
2021-10-01 10:13:00,6.8,6.3,5.9,94.2,7.2,5.9,0.4,952,2021-10-01,10:13:00
2021-10-01 10:18:00,7.2,7.0,6.7,97.6,7.7,6.8,0.2,945,2021-10-01,10:18:00
2021-10-01 10:23:00,7.6,7.5,7.3,98.5,8.0,7.4,0.1,940,2021-10-01,10:23:00
2021-10-01 10:28:00,7.9,7.9,7.7,99.3,8.2,7.8,0.1,937,2021-10-01,10:28:00
2021-10-01 10:33:00,7.9,7.7,7.5,96.9,8.0,7.5,0.3,935,2021-10-01,10:33:00
2021-10-01 10:38:00,7.5,6.9,6.6,91.9,7.4,6.3,0.7,934,2021-10-01,10:38:00
2021-10-01 10:43:00,7.1,6.5,6.1,92.6,7.3,5.9,0.6,931,2021-10-01,10:43:00
2021-10-01 10:48:00,6.8,6.3,5.9,93.3,7.2,5.8,0.5,929,2021-10-01,10:48:00
2021-10-01 10:53:00,7.3,7.1,6.7,97.6,7.7,6.9,0.2,926,2021-10-01,10:53:00
2021-10-01 10:58:00,7.8,7.6,7.4,98.5,8.1,7.5,0.1,925,2021-10-01,10:58:00
2021-10-01 11:03:00,8.2,8.1,7.8,98.5,8.3,8.0,0.1,921,2021-10-01,11:03:00
2021-10-01 11:08:00,7.8,7.4,7.1,94.4,7.8,7.0,0.5,914,2021-10-01,11:08:00
2021-10-01 11:13:00,7.9,7.5,7.2,95.2,7.9,7.2,0.4,909,2021-10-01,11:13:00
2021-10-01 11:18:00,8.3,8.1,7.8,97.7,8.3,7.9,0.2,906,2021-10-01,11:18:00
2021-10-01 11:23:00,8.0,7.6,7.4,95.2,7.9,7.3,0.4,903,2021-10-01,11:23:00
2021-10-01 11:28:00,7.5,6.9,6.6,91.9,7.4,6.3,0.7,901,2021-10-01,11:28:00
2021-10-01 11:33:00,7.1,6.5,6.1,92.6,7.3,5.9,0.6,899,2021-10-01,11:33:00
2021-10-01 11:38:00,6.8,6.4,5.9,94.2,7.3,5.9,0.4,896,2021-10-01,11:38:00
2021-10-01 11:43:00,7.1,6.9,6.4,96.8,7.6,6.7,0.3,895,2021-10-01,11:43:00
2021-10-01 11:48:00,7.6,7.5,7.2,98.5,8.0,7.4,0.1,893,2021-10-01,11:48:00
2021-10-01 11:53:00,8.1,8.0,7.7,98.5,8.3,7.9,0.1,890,2021-10-01,11:53:00
2021-10-01 11:58:00,8.0,7.6,7.4,95.2,7.9,7.3,0.4,887,2021-10-01,11:58:00
2021-10-01 12:03:00,7.4,6.9,6.6,92.7,7.4,6.3,0.6,884,2021-10-01,12:03:00
2021-10-01 12:08:00,7.1,6.5,6.1,92.6,7.3,5.9,0.6,881,2021-10-01,12:08:00
2021-10-01 12:13:00,6.8,6.3,5.8,94.2,7.2,5.9,0.4,881,2021-10-01,12:13:00
2021-10-01 12:18:00,7.1,6.9,6.4,96.8,7.6,6.7,0.3,879,2021-10-01,12:18:00
2021-10-01 12:23:00,7.6,7.5,7.1,98.5,8.0,7.4,0.1,878,2021-10-01,12:23:00
2021-10-01 12:28:00,8.1,8.0,7.7,97.7,8.2,7.8,0.2,877,2021-10-01,12:28:00
2021-10-01 12:33:00,8.0,7.7,7.5,96.1,8.0,7.4,0.3,878,2021-10-01,12:33:00
2021-10-01 12:38:00,7.5,7.0,6.6,92.7,7.5,6.4,0.6,878,2021-10-01,12:38:00
2021-10-01 12:43:00,7.1,6.6,6.2,93.4,7.3,6.1,0.5,877,2021-10-01,12:43:00
2021-10-01 12:48:00,6.9,6.5,5.9,94.2,7.3,6.0,0.4,875,2021-10-01,12:48:00
2021-10-01 12:53:00,6.9,6.6,6.1,95.9,7.4,6.3,0.3,871,2021-10-01,12:53:00
2021-10-01 12:58:00,7.5,7.4,6.9,98.5,7.9,7.3,0.1,867,2021-10-01,12:58:00
2021-10-01 13:03:00,8.0,7.9,7.6,98.5,8.2,7.8,0.1,865,2021-10-01,13:03:00
2021-10-01 13:08:00,8.1,7.9,7.6,96.9,8.1,7.7,0.3,864,2021-10-01,13:08:00
2021-10-01 13:13:00,7.6,7.1,6.8,93.5,7.6,6.7,0.5,862,2021-10-01,13:13:00
2021-10-01 13:18:00,7.3,6.8,6.3,93.5,7.4,6.3,0.5,860,2021-10-01,13:18:00
2021-10-01 13:23:00,7.0,6.6,6.1,94.2,7.4,6.1,0.5,858,2021-10-01,13:23:00
2021-10-01 13:28:00,6.9,6.5,6.0,95.0,7.4,6.1,0.4,855,2021-10-01,13:28:00
2021-10-01 13:33:00,7.4,7.3,6.8,98.5,7.9,7.2,0.1,852,2021-10-01,13:33:00
2021-10-01 13:38:00,7.9,7.8,7.4,98.5,8.2,7.7,0.1,851,2021-10-01,13:38:00
2021-10-01 13:43:00,8.2,8.0,7.7,97.7,8.2,7.9,0.2,851,2021-10-01,13:43:00
2021-10-01 13:48:00,7.6,7.2,6.9,94.4,7.7,6.8,0.5,850,2021-10-01,13:48:00
2021-10-01 13:53:00,7.3,6.8,6.3,93.5,7.4,6.3,0.5,849,2021-10-01,13:53:00
2021-10-01 13:58:00,7.0,6.6,6.1,94.2,7.4,6.1,0.5,846,2021-10-01,13:58:00
2021-10-01 14:03:00,6.9,6.5,5.9,95.0,7.4,6.1,0.4,843,2021-10-01,14:03:00
2021-10-01 14:08:00,7.4,7.2,6.7,97.6,7.8,7.0,0.2,841,2021-10-01,14:08:00
2021-10-01 14:13:00,7.9,7.8,7.4,98.5,8.2,7.7,0.1,839,2021-10-01,14:13:00
2021-10-01 14:18:00,8.3,8.1,7.8,97.7,8.3,7.9,0.2,838,2021-10-01,14:18:00
2021-10-01 14:23:00,7.8,7.3,6.9,93.6,7.7,6.8,0.5,836,2021-10-01,14:23:00
2021-10-01 14:28:00,7.4,6.8,6.3,92.6,7.4,6.3,0.6,835,2021-10-01,14:28:00
2021-10-01 14:33:00,7.1,6.6,6.1,94.2,7.4,6.2,0.5,833,2021-10-01,14:33:00
2021-10-01 14:38:00,6.8,6.5,5.9,95.0,7.3,6.1,0.4,830,2021-10-01,14:38:00
2021-10-01 14:43:00,7.2,7.0,6.4,97.6,7.7,6.8,0.2,828,2021-10-01,14:43:00
2021-10-01 14:48:00,7.8,7.7,7.3,99.3,8.1,7.7,0.1,826,2021-10-01,14:48:00
2021-10-01 14:53:00,8.3,8.1,7.9,98.5,8.3,8.0,0.1,825,2021-10-01,14:53:00
2021-10-01 14:58:00,7.9,7.5,7.1,94.4,7.8,7.0,0.5,824,2021-10-01,14:58:00
2021-10-01 15:03:00,7.4,7.0,6.5,93.5,7.5,6.5,0.5,824,2021-10-01,15:03:00
2021-10-01 15:08:00,7.1,6.7,6.1,94.3,7.4,6.3,0.5,821,2021-10-01,15:08:00
2021-10-01 15:13:00,6.9,6.5,5.9,94.2,7.3,6.0,0.4,819,2021-10-01,15:13:00
2021-10-01 15:18:00,6.9,6.7,6.1,96.8,7.5,6.5,0.3,816,2021-10-01,15:18:00
2021-10-01 15:23:00,7.6,7.5,7.1,98.5,8.0,7.3,0.1,812,2021-10-01,15:23:00
2021-10-01 15:28:00,8.1,8.0,7.7,99.3,8.3,8.0,0.1,811,2021-10-01,15:28:00
2021-10-01 15:33:00,8.1,7.8,7.6,96.9,8.1,7.6,0.3,811,2021-10-01,15:33:00
2021-10-01 15:38:00,7.6,7.1,6.8,93.5,7.6,6.7,0.5,809,2021-10-01,15:38:00
2021-10-01 15:43:00,7.3,6.8,6.2,93.4,7.4,6.3,0.5,808,2021-10-01,15:43:00
2021-10-01 15:48:00,6.9,6.5,5.9,94.2,7.3,6.1,0.4,807,2021-10-01,15:48:00
2021-10-01 15:53:00,6.9,6.6,6.1,95.9,7.4,6.3,0.3,807,2021-10-01,15:53:00
2021-10-01 15:58:00,7.4,7.3,6.9,99.3,7.9,7.3,0.1,807,2021-10-01,15:58:00
2021-10-01 16:03:00,7.8,7.8,7.5,99.9,8.2,7.8,0.0,808,2021-10-01,16:03:00
2021-10-01 16:08:00,8.1,7.9,7.6,97.7,8.2,7.7,0.2,807,2021-10-01,16:08:00
2021-10-01 16:13:00,7.6,7.1,6.7,93.5,7.6,6.6,0.5,807,2021-10-01,16:13:00
2021-10-01 16:18:00,7.1,6.6,6.1,93.4,7.3,6.1,0.5,807,2021-10-01,16:18:00
2021-10-01 16:23:00,7.0,6.6,6.1,95.1,7.4,6.3,0.4,806,2021-10-01,16:23:00
2021-10-01 16:28:00,7.4,7.3,6.9,98.5,7.9,7.2,0.1,807,2021-10-01,16:28:00
2021-10-01 16:33:00,7.9,7.8,7.4,98.5,8.1,7.7,0.1,808,2021-10-01,16:33:00
2021-10-01 16:38:00,8.2,8.1,7.8,98.5,8.3,8.0,0.1,810,2021-10-01,16:38:00
2021-10-01 16:43:00,7.8,7.4,7.1,95.2,7.8,7.0,0.4,813,2021-10-01,16:43:00
2021-10-01 16:48:00,7.4,6.9,6.4,93.5,7.5,6.4,0.5,814,2021-10-01,16:48:00
2021-10-01 16:53:00,7.6,7.5,7.1,97.7,7.9,7.3,0.2,816,2021-10-01,16:53:00
2021-10-01 16:58:00,8.1,8.0,7.6,98.5,8.2,7.8,0.1,819,2021-10-01,16:58:00
2021-10-01 17:03:00,8.1,7.8,7.4,96.1,8.0,7.5,0.3,822,2021-10-01,17:03:00
2021-10-01 17:08:00,7.5,7.0,6.6,92.7,7.5,6.4,0.6,824,2021-10-01,17:08:00
2021-10-01 17:13:00,7.1,6.6,6.0,93.4,7.3,6.1,0.5,824,2021-10-01,17:13:00
2021-10-01 17:18:00,6.9,6.5,5.9,95.0,7.4,6.1,0.4,823,2021-10-01,17:18:00
2021-10-01 17:23:00,7.3,7.1,6.7,98.5,7.8,7.0,0.1,823,2021-10-01,17:23:00
2021-10-01 17:28:00,7.6,7.6,7.3,99.3,8.1,7.5,0.1,822,2021-10-01,17:28:00
2021-10-01 17:33:00,7.9,7.9,7.6,99.3,8.2,7.8,0.1,824,2021-10-01,17:33:00
2021-10-01 17:38:00,8.1,8.0,7.7,98.5,8.2,7.8,0.1,827,2021-10-01,17:38:00
2021-10-01 17:43:00,7.6,7.1,6.8,93.5,7.6,6.6,0.5,827,2021-10-01,17:43:00
2021-10-01 17:48:00,7.1,6.5,6.1,92.6,7.3,5.9,0.6,827,2021-10-01,17:48:00
2021-10-01 17:53:00,6.8,6.4,5.9,94.2,7.3,5.9,0.4,827,2021-10-01,17:53:00
2021-10-01 17:58:00,7.1,7.0,6.6,98.5,7.7,6.9,0.1,826,2021-10-01,17:58:00
2021-10-01 18:03:00,7.5,7.5,7.1,99.3,8.0,7.4,0.1,825,2021-10-01,18:03:00
2021-10-01 18:08:00,7.8,7.8,7.5,99.3,8.2,7.7,0.1,825,2021-10-01,18:08:00
2021-10-01 18:13:00,8.1,8.0,7.8,99.3,8.3,8.0,0.1,825,2021-10-01,18:13:00
2021-10-01 18:18:00,7.8,7.3,7.1,94.4,7.7,6.9,0.5,825,2021-10-01,18:18:00
2021-10-01 18:23:00,7.1,6.6,6.2,92.6,7.3,6.0,0.6,826,2021-10-01,18:23:00
2021-10-01 18:28:00,6.8,6.3,5.8,93.3,7.2,5.8,0.5,826,2021-10-01,18:28:00
2021-10-01 18:33:00,6.9,6.8,6.4,98.5,7.7,6.7,0.1,826,2021-10-01,18:33:00
2021-10-01 18:38:00,7.3,7.3,6.9,99.3,7.9,7.2,0.1,828,2021-10-01,18:38:00
2021-10-01 18:43:00,7.6,7.6,7.3,99.3,8.1,7.5,0.1,829,2021-10-01,18:43:00
2021-10-01 18:48:00,7.9,7.8,7.5,98.5,8.1,7.7,0.1,830,2021-10-01,18:48:00
2021-10-01 18:53:00,8.1,8.0,7.7,98.5,8.2,7.8,0.1,833,2021-10-01,18:53:00
2021-10-01 18:58:00,7.8,7.4,7.1,94.4,7.8,7.0,0.5,835,2021-10-01,18:58:00
2021-10-01 19:03:00,7.2,6.6,6.2,91.8,7.2,5.9,0.7,838,2021-10-01,19:03:00
2021-10-01 19:08:00,6.6,6.1,5.6,92.4,7.0,5.5,0.6,838,2021-10-01,19:08:00
2021-10-01 19:13:00,6.7,6.4,5.9,95.9,7.3,6.1,0.3,840,2021-10-01,19:13:00
2021-10-01 19:18:00,6.9,6.9,6.6,99.3,7.7,6.8,0.1,841,2021-10-01,19:18:00
2021-10-01 19:23:00,7.3,7.3,7.0,99.3,7.9,7.2,0.1,843,2021-10-01,19:23:00
2021-10-01 19:28:00,7.6,7.5,7.3,98.5,8.0,7.3,0.1,845,2021-10-01,19:28:00
2021-10-01 19:33:00,7.8,7.7,7.4,99.3,8.1,7.7,0.1,848,2021-10-01,19:33:00
2021-10-01 19:38:00,8.0,7.9,7.6,98.5,8.2,7.8,0.1,851,2021-10-01,19:38:00
2021-10-01 19:43:00,8.2,8.0,7.8,97.7,8.2,7.9,0.2,854,2021-10-01,19:43:00
2021-10-01 19:48:00,8.3,8.1,7.9,97.7,8.3,8.0,0.2,857,2021-10-01,19:48:00
2021-10-01 19:53:00,7.7,7.1,6.8,92.7,7.6,6.6,0.6,861,2021-10-01,19:53:00
2021-10-01 19:58:00,7.1,6.4,6.0,90.9,7.1,5.7,0.7,865,2021-10-01,19:58:00
2021-10-01 20:03:00,6.9,6.5,6.1,94.2,7.3,6.1,0.4,866,2021-10-01,20:03:00
2021-10-01 20:08:00,7.1,7.0,6.6,97.6,7.7,6.8,0.2,868,2021-10-01,20:08:00
2021-10-01 20:13:00,7.4,7.3,7.1,98.5,7.9,7.2,0.1,870,2021-10-01,20:13:00
2021-10-01 20:18:00,7.6,7.5,7.3,98.5,8.0,7.4,0.1,873,2021-10-01,20:18:00
2021-10-01 20:23:00,7.8,7.6,7.4,98.5,8.1,7.5,0.1,876,2021-10-01,20:23:00
2021-10-01 20:28:00,8.0,7.8,7.6,97.7,8.1,7.7,0.2,879,2021-10-01,20:28:00
2021-10-01 20:33:00,8.1,8.0,7.7,97.7,8.2,7.8,0.2,883,2021-10-01,20:33:00
2021-10-01 20:38:00,8.3,8.1,7.8,97.7,8.3,7.9,0.2,887,2021-10-01,20:38:00
2021-10-01 20:43:00,8.3,8.1,7.9,96.9,8.2,7.9,0.3,891,2021-10-01,20:43:00
2021-10-01 20:48:00,7.6,7.0,6.8,91.9,7.5,6.4,0.7,895,2021-10-01,20:48:00
2021-10-01 20:53:00,7.0,6.3,5.9,90.9,7.1,5.6,0.7,898,2021-10-01,20:53:00
2021-10-01 20:58:00,6.9,6.6,6.3,95.1,7.4,6.2,0.4,900,2021-10-01,20:58:00
2021-10-01 21:03:00,7.2,7.0,6.8,97.6,7.7,6.8,0.2,903,2021-10-01,21:03:00
2021-10-01 21:08:00,7.4,7.3,7.1,98.5,7.9,7.2,0.1,905,2021-10-01,21:08:00
2021-10-01 21:13:00,7.7,7.5,7.3,97.7,8.0,7.3,0.2,906,2021-10-01,21:13:00
2021-10-01 21:18:00,7.8,7.7,7.4,98.5,8.1,7.6,0.1,909,2021-10-01,21:18:00
2021-10-01 21:23:00,8.0,7.8,7.6,97.7,8.1,7.7,0.2,912,2021-10-01,21:23:00
2021-10-01 21:28:00,8.1,8.0,7.8,97.7,8.2,7.8,0.2,914,2021-10-01,21:28:00
2021-10-01 21:33:00,8.3,8.1,7.9,97.7,8.3,7.9,0.2,917,2021-10-01,21:33:00
2021-10-01 21:38:00,8.2,7.9,7.6,96.1,8.1,7.6,0.3,921,2021-10-01,21:38:00
2021-10-01 21:43:00,7.5,6.8,6.6,91.0,7.3,6.1,0.7,924,2021-10-01,21:43:00
2021-10-01 21:48:00,6.9,6.2,5.8,90.8,7.0,5.5,0.7,927,2021-10-01,21:48:00
2021-10-01 21:53:00,6.9,6.5,6.2,95.0,7.4,6.1,0.4,928,2021-10-01,21:53:00
2021-10-01 21:58:00,7.1,7.0,6.7,98.5,7.7,6.9,0.1,929,2021-10-01,21:58:00
2021-10-01 22:03:00,7.4,7.3,7.0,98.5,7.9,7.2,0.1,931,2021-10-01,22:03:00
2021-10-01 22:08:00,7.6,7.5,7.3,97.7,7.9,7.3,0.2,932,2021-10-01,22:08:00
2021-10-01 22:13:00,7.8,7.6,7.4,97.7,8.0,7.5,0.2,935,2021-10-01,22:13:00
2021-10-01 22:18:00,7.9,7.8,7.6,97.7,8.1,7.6,0.2,937,2021-10-01,22:18:00
2021-10-01 22:23:00,8.1,7.9,7.7,96.9,8.1,7.7,0.3,941,2021-10-01,22:23:00
2021-10-01 22:28:00,8.2,8.0,7.8,97.7,8.2,7.9,0.2,943,2021-10-01,22:28:00
2021-10-01 22:33:00,8.3,8.1,7.9,97.7,8.3,8.0,0.2,946,2021-10-01,22:33:00
2021-10-01 22:38:00,7.7,7.1,6.9,91.9,7.5,6.5,0.7,949,2021-10-01,22:38:00
2021-10-01 22:43:00,7.1,6.3,6.0,90.1,7.1,5.5,0.8,952,2021-10-01,22:43:00
2021-10-01 22:48:00,6.8,6.3,6.0,93.3,7.2,5.8,0.5,952,2021-10-01,22:48:00
2021-10-01 22:53:00,7.1,6.9,6.6,96.8,7.6,6.7,0.3,953,2021-10-01,22:53:00
2021-10-01 22:58:00,7.4,7.2,7.0,97.6,7.8,7.0,0.2,953,2021-10-01,22:58:00
2021-10-01 23:03:00,7.6,7.5,7.2,98.5,8.0,7.3,0.1,955,2021-10-01,23:03:00
2021-10-01 23:08:00,7.8,7.6,7.4,98.5,8.1,7.5,0.1,955,2021-10-01,23:08:00
2021-10-01 23:13:00,7.9,7.8,7.6,97.7,8.1,7.6,0.2,957,2021-10-01,23:13:00
2021-10-01 23:18:00,8.1,7.9,7.8,97.7,8.2,7.7,0.2,959,2021-10-01,23:18:00
2021-10-01 23:23:00,8.3,8.0,7.8,96.9,8.2,7.8,0.3,961,2021-10-01,23:23:00
2021-10-01 23:28:00,8.3,8.0,7.8,96.1,8.2,7.7,0.3,964,2021-10-01,23:28:00
2021-10-01 23:33:00,7.6,7.0,6.7,91.9,7.4,6.3,0.7,965,2021-10-01,23:33:00
2021-10-01 23:38:00,7.0,6.3,5.9,90.0,7.0,5.5,0.8,966,2021-10-01,23:38:00
2021-10-01 23:43:00,6.9,6.5,6.2,94.2,7.3,6.1,0.4,965,2021-10-01,23:43:00
2021-10-01 23:48:00,7.1,7.0,6.7,97.6,7.7,6.8,0.2,966,2021-10-01,23:48:00
2021-10-01 23:53:00,7.4,7.3,7.1,97.7,7.8,7.1,0.2,966,2021-10-01,23:53:00
2021-10-01 23:58:00,7.7,7.5,7.3,97.7,8.0,7.3,0.2,967,2021-10-01,23:58:00
